Word,Length of characters,Median duration,Frequency rank,Relative frequency
basatiagoan,11,0.7900000000000003,11046,1.7464541523039004e-05
diruz,5,0.325,11046,1.7464541523039004e-05
alemana,7,0.5550000000000002,11046,1.7464541523039004e-05
klusterrak,10,0.7900000000000001,11046,1.7464541523039004e-05
ezki,4,0.3499999999999999,11046,1.7464541523039004e-05
inguruetan,10,0.6850000000000003,11046,1.7464541523039004e-05
dendariak,9,0.6900000000000002,11046,1.7464541523039004e-05
modernotasuna,13,0.885,11046,1.7464541523039004e-05
ekoiztetxeko,12,0.7749999999999999,11046,1.7464541523039004e-05
eraikitzea,10,0.6699999999999999,11046,1.7464541523039004e-05
irtetera,8,0.5799999999999998,11046,1.7464541523039004e-05
garratzak,9,0.4600000000000002,11046,1.7464541523039004e-05
diana,5,0.425,11046,1.7464541523039004e-05
elkarteen,9,0.5750000000000001,11046,1.7464541523039004e-05
indiarrean,10,0.605,11046,1.7464541523039004e-05
aerodromo,9,0.5900000000000001,11046,1.7464541523039004e-05
aise,4,0.3550000000000001,11046,1.7464541523039004e-05
kutsagarri,10,0.56,11046,1.7464541523039004e-05
nabarmenik,10,0.5700000000000001,11046,1.7464541523039004e-05
madagaskar,10,0.6099999999999999,11046,1.7464541523039004e-05
parabenak,9,0.7400000000000002,11046,1.7464541523039004e-05
zetorkidan,10,0.6950000000000001,11046,1.7464541523039004e-05
kooperatibak,12,0.74,11046,1.7464541523039004e-05
erabiltzeagatik,15,1.06,11046,1.7464541523039004e-05
jarraibide,10,0.665,11046,1.7464541523039004e-05
irmoa,5,0.5299999999999998,11046,1.7464541523039004e-05
ikuskerak,9,0.7749999999999999,11046,1.7464541523039004e-05
odhiambo,8,0.615,11046,1.7464541523039004e-05
koxkorraren,11,0.8200000000000003,12540,1.528147383265913e-05
hiruk,5,0.3999999999999999,12540,1.528147383265913e-05
erizainentzako,14,0.94,12540,1.528147383265913e-05
masiboa,7,0.5599999999999998,12540,1.528147383265913e-05
bilketak,8,0.6100000000000003,12540,1.528147383265913e-05
eraildako,9,0.6100000000000001,12540,1.528147383265913e-05
ondotxo,7,0.4400000000000001,12540,1.528147383265913e-05
txantxarrekan,13,0.8799999999999999,12540,1.528147383265913e-05
emakumeetatik,13,0.9200000000000004,12540,1.528147383265913e-05
monologo,8,0.5,12540,1.528147383265913e-05
karaktereak,11,0.8300000000000001,12540,1.528147383265913e-05
ikusmolde,9,0.56,12540,1.528147383265913e-05
salila,6,0.4700000000000002,12540,1.528147383265913e-05
itzul,5,0.3799999999999999,12540,1.528147383265913e-05
sustatuko,9,0.6000000000000001,12540,1.528147383265913e-05
goiari,6,0.5099999999999998,12540,1.528147383265913e-05
zientifikoen,12,0.71,12540,1.528147383265913e-05
zatenok,7,0.6399999999999999,12540,1.528147383265913e-05
postaltxo,9,0.53,12540,1.528147383265913e-05
emanaldiaren,12,0.81,12540,1.528147383265913e-05
testuingurua,12,0.6,12540,1.528147383265913e-05
stop,4,0.3899999999999997,12540,1.528147383265913e-05
argituz,7,0.4000000000000003,12540,1.528147383265913e-05
kaleratzeak,11,0.75,12540,1.528147383265913e-05
iturririk,9,0.5499999999999998,12540,1.528147383265913e-05
modukoak,8,0.4899999999999997,12540,1.528147383265913e-05
zuriekin,8,0.6499999999999999,12540,1.528147383265913e-05
zentimorik,10,0.6299999999999999,12540,1.528147383265913e-05
feministen,10,0.64,12540,1.528147383265913e-05
babestearen,11,0.7000000000000002,12540,1.528147383265913e-05
laborari,8,0.5600000000000005,12540,1.528147383265913e-05
aritzearen,10,0.5500000000000003,12540,1.528147383265913e-05
komunikabidea,13,0.79,12540,1.528147383265913e-05
zalantzagarriena,16,0.9900000000000002,12540,1.528147383265913e-05
zerbitzariak,12,1.0199999999999998,12540,1.528147383265913e-05
e,1,0.1099999999999998,12540,1.528147383265913e-05
routerrak,9,0.6300000000000003,12540,1.528147383265913e-05
arbailla,8,0.4599999999999995,12540,1.528147383265913e-05
traktore,8,0.4799999999999995,12540,1.528147383265913e-05
berebizikoak,12,0.8300000000000001,12540,1.528147383265913e-05
espazioak,9,0.71,12540,1.528147383265913e-05
nagusiena,9,0.6999999999999997,12540,1.528147383265913e-05
kolektiboko,11,0.6700000000000002,12540,1.528147383265913e-05
dardarak,8,0.71,12540,1.528147383265913e-05
amnesia,7,0.79,12540,1.528147383265913e-05
askorentzako,12,0.6599999999999997,12540,1.528147383265913e-05
mingarri,8,0.4499999999999997,12540,1.528147383265913e-05
inkesta,7,0.48,12540,1.528147383265913e-05
gertatzeraino,13,0.7999999999999998,12540,1.528147383265913e-05
seinalatu,9,0.52,12540,1.528147383265913e-05
fitosanitarioa,14,1.1099999999999994,12540,1.528147383265913e-05
aitzakia,8,0.57,12540,1.528147383265913e-05
kozkor,6,0.4599999999999999,12540,1.528147383265913e-05
glifosatoa,10,0.8599999999999999,12540,1.528147383265913e-05
irudian,7,0.49,12540,1.528147383265913e-05
irenstera,9,0.5299999999999998,12540,1.528147383265913e-05
apaltzeko,9,0.7300000000000002,12540,1.528147383265913e-05
kalifornia,10,0.6699999999999999,12540,1.528147383265913e-05
murgiltzeko,11,0.6000000000000001,12540,1.528147383265913e-05
dibulgazioa,11,0.7000000000000002,12540,1.528147383265913e-05
iluntzean,9,0.71,12540,1.528147383265913e-05
ezkutuen,8,0.55,12540,1.528147383265913e-05
jarioa,6,0.49,12540,1.528147383265913e-05
isiltze,7,0.51,12540,1.528147383265913e-05
hoberik,7,0.3700000000000001,12540,1.528147383265913e-05
printzak,8,0.5099999999999998,12540,1.528147383265913e-05
joatean,7,0.67,12540,1.528147383265913e-05
oparoaren,9,0.6800000000000002,12540,1.528147383265913e-05
harat,5,0.3600000000000001,12540,1.528147383265913e-05
ikusmena,8,0.6699999999999999,12540,1.528147383265913e-05
urlia,5,0.6699999999999999,12540,1.528147383265913e-05
ekimenik,8,0.5599999999999996,12540,1.528147383265913e-05
berendia,8,0.6299999999999999,12540,1.528147383265913e-05
sandiari,8,0.72,12540,1.528147383265913e-05
hitlerren,9,0.54,12540,1.528147383265913e-05
naziak,6,0.52,12540,1.528147383265913e-05
banaturik,9,0.5099999999999998,12540,1.528147383265913e-05
aurrekontua,11,0.88,12540,1.528147383265913e-05
ebatziko,8,0.48,12540,1.528147383265913e-05
aurrekoaren,11,0.6600000000000001,12540,1.528147383265913e-05
errepresaliatu,14,0.9899999999999998,12540,1.528147383265913e-05
bisitariek,10,0.8,12540,1.528147383265913e-05
mussoliniren,12,0.7699999999999996,12540,1.528147383265913e-05
italia,6,0.4000000000000003,12540,1.528147383265913e-05
onekoak,7,0.4599999999999999,12540,1.528147383265913e-05
apaolazaren,11,0.8000000000000003,12540,1.528147383265913e-05
faxistak,8,0.6099999999999999,12540,1.528147383265913e-05
lampedusako,11,0.8199999999999998,12540,1.528147383265913e-05
finkatua,8,0.6600000000000001,12540,1.528147383265913e-05
egokiekin,9,0.6499999999999999,12540,1.528147383265913e-05
sakontasun,10,0.6400000000000001,12540,1.528147383265913e-05
ortegaren,9,0.6299999999999999,12540,1.528147383265913e-05
jokoek,6,0.5499999999999998,12540,1.528147383265913e-05
blogetatik,10,0.7499999999999999,12540,1.528147383265913e-05
magrebtarrak,12,0.8799999999999999,12540,1.528147383265913e-05
arrazoiz,8,0.71,12540,1.528147383265913e-05
jaisteari,9,0.53,12540,1.528147383265913e-05
masakrea,8,0.5800000000000001,12540,1.528147383265913e-05
kurtzezar,9,0.66,12540,1.528147383265913e-05
usmoa,5,0.4299999999999997,12540,1.528147383265913e-05
eserlekutik,11,0.6599999999999997,12540,1.528147383265913e-05
hurbiltzea,10,0.5699999999999998,12540,1.528147383265913e-05
krimenen,8,0.5100000000000002,12540,1.528147383265913e-05
blogetik,8,0.5,12540,1.528147383265913e-05
faltsuak,8,0.71,12540,1.528147383265913e-05
korrikalarien,13,0.73,12540,1.528147383265913e-05
turkiarraren,12,0.81,12540,1.528147383265913e-05
azpiespezie,11,0.7400000000000002,12540,1.528147383265913e-05
epailearen,10,0.5499999999999998,12540,1.528147383265913e-05
salatzaileak,12,0.7999999999999998,12540,1.528147383265913e-05
hirurogeirekin,14,0.8600000000000001,12540,1.528147383265913e-05
negozioaz,9,0.5800000000000001,12540,1.528147383265913e-05
daitezkeenak,12,0.8699999999999999,12540,1.528147383265913e-05
kuantitatibotik,15,1.1499999999999997,12540,1.528147383265913e-05
gutxiagotasun,13,1.02,12540,1.528147383265913e-05
legitimazio,11,0.93,12540,1.528147383265913e-05
seminarista,11,0.8699999999999999,12540,1.528147383265913e-05
erkidegoan,10,0.6700000000000004,12540,1.528147383265913e-05
txikitako,9,0.54,12540,1.528147383265913e-05
taulatxoak,10,0.76,12540,1.528147383265913e-05
dizkidazue,10,0.73,12540,1.528147383265913e-05
estetikoki,10,0.77,12540,1.528147383265913e-05
baieztapenak,12,0.8199999999999998,12540,1.528147383265913e-05
inpresionista,13,0.7000000000000002,12540,1.528147383265913e-05
hiltzeak,8,0.6900000000000001,12540,1.528147383265913e-05
begiratzeko,11,0.6999999999999997,12540,1.528147383265913e-05
objektu,7,0.4800000000000002,12540,1.528147383265913e-05
dituztenean,11,0.8599999999999999,12540,1.528147383265913e-05
burujabetzei,12,0.8599999999999999,12540,1.528147383265913e-05
sozialistek,11,0.8099999999999999,12540,1.528147383265913e-05
patroien,8,0.52,12540,1.528147383265913e-05
ikuspegiaren,12,0.7800000000000002,12540,1.528147383265913e-05
etorkizunaz,11,0.8500000000000001,12540,1.528147383265913e-05
tipoak,6,0.5899999999999999,12540,1.528147383265913e-05
arabiar,7,0.4499999999999997,12540,1.528147383265913e-05
mafiosoez,9,0.78,12540,1.528147383265913e-05
hamarkadako,11,0.7299999999999999,12540,1.528147383265913e-05
txarrekin,9,0.5799999999999998,12540,1.528147383265913e-05
mafiaz,6,0.47,12540,1.528147383265913e-05
erregulazioa,12,0.79,12540,1.528147383265913e-05
guziak,6,0.5800000000000001,12540,1.528147383265913e-05
ernamuinetako,13,1.0,12540,1.528147383265913e-05
mareen,6,0.4500000000000002,12540,1.528147383265913e-05
zipriztinak,11,0.8999999999999999,12540,1.528147383265913e-05
betaurrekoekin,14,0.75,12540,1.528147383265913e-05
itzuri,6,0.4100000000000001,12540,1.528147383265913e-05
nonbaitetik,11,0.7199999999999998,12540,1.528147383265913e-05
eskaitzen,9,0.5099999999999998,12540,1.528147383265913e-05
iruzkinetan,11,0.75,12540,1.528147383265913e-05
elementuak,10,0.69,12540,1.528147383265913e-05
zoragarriari,12,0.9300000000000002,12540,1.528147383265913e-05
ardoaren,8,0.6099999999999999,12540,1.528147383265913e-05
espaloitik,10,0.6,12540,1.528147383265913e-05
kontsultaren,12,0.74,12540,1.528147383265913e-05
espaloirik,10,0.6200000000000001,12540,1.528147383265913e-05
oroitu,6,0.42,12540,1.528147383265913e-05
baxenabarreko,13,0.7600000000000002,12540,1.528147383265913e-05
buruko,6,0.4699999999999997,12540,1.528147383265913e-05
kimua,5,0.5,12540,1.528147383265913e-05
sobera,6,0.4899999999999999,12540,1.528147383265913e-05
kexu,4,0.31,12540,1.528147383265913e-05
ginelako,8,0.5800000000000001,12540,1.528147383265913e-05
hartzeak,8,0.55,12540,1.528147383265913e-05
arterietan,10,0.69,12540,1.528147383265913e-05
pilatzea,8,0.52,12540,1.528147383265913e-05
dekanoa,7,0.56,12540,1.528147383265913e-05
mimo,4,0.3600000000000003,12540,1.528147383265913e-05
konpetentziei,13,0.8700000000000001,12540,1.528147383265913e-05
paraleloki,10,0.7399999999999993,12540,1.528147383265913e-05
urreiztieta,11,0.8799999999999999,12540,1.528147383265913e-05
egunkaritan,11,0.6999999999999997,12540,1.528147383265913e-05
gizakiaren,10,0.77,12540,1.528147383265913e-05
auzitegian,10,0.71,12540,1.528147383265913e-05
ospetsuak,9,0.7,12540,1.528147383265913e-05
kezkatuak,9,0.6400000000000006,12540,1.528147383265913e-05
ekoiztutako,11,0.6800000000000002,12540,1.528147383265913e-05
prozesuaz,9,0.7399999999999998,12540,1.528147383265913e-05
azkue,5,0.33,12540,1.528147383265913e-05
topagunea,9,0.5700000000000003,12540,1.528147383265913e-05
oihuka,6,0.4099999999999997,12540,1.528147383265913e-05
independentismoaren,19,1.14,12540,1.528147383265913e-05
indizeak,8,0.5700000000000003,12540,1.528147383265913e-05
ehuntzea,8,0.5699999999999998,12540,1.528147383265913e-05
droneen,7,0.53,12540,1.528147383265913e-05
moralaren,9,0.6599999999999993,12540,1.528147383265913e-05
berriturik,10,0.53,12540,1.528147383265913e-05
irmo,4,0.3899999999999999,12540,1.528147383265913e-05
legamiarekin,12,0.91,12540,1.528147383265913e-05
monitoreetako,13,1.0,12540,1.528147383265913e-05
loa,3,0.3399999999999998,12540,1.528147383265913e-05
ramonek,7,0.4899999999999997,12540,1.528147383265913e-05
paradoxikoa,11,0.7400000000000001,12540,1.528147383265913e-05
ehortzita,9,0.6500000000000004,12540,1.528147383265913e-05
komisariako,11,0.91,12540,1.528147383265913e-05
gmail,5,0.4599999999999999,12540,1.528147383265913e-05
esakunea,8,0.6900000000000001,12540,1.528147383265913e-05
limoia,6,0.3700000000000001,12540,1.528147383265913e-05
birbiktimizatu,14,0.98,12540,1.528147383265913e-05
jartzean,8,0.56,12540,1.528147383265913e-05
indarrari,9,0.56,12540,1.528147383265913e-05
pinuarena,9,0.6500000000000004,12540,1.528147383265913e-05
insignis,8,0.6300000000000003,12540,1.528147383265913e-05
aberrian,8,0.51,12540,1.528147383265913e-05
agintaria,9,0.6000000000000001,12540,1.528147383265913e-05
paleta,6,0.4100000000000001,12540,1.528147383265913e-05
pinuaren,8,0.5599999999999999,12540,1.528147383265913e-05
ekologikoagoak,14,0.9700000000000002,12540,1.528147383265913e-05
berraztertu,11,0.74,12540,1.528147383265913e-05
maisutasunez,12,0.8799999999999999,12540,1.528147383265913e-05
sektoreek,9,0.7900000000000001,12540,1.528147383265913e-05
gizarteratzea,13,0.96,12540,1.528147383265913e-05
agintzeko,9,0.5499999999999998,12540,1.528147383265913e-05
erakarriz,9,0.7700000000000005,12540,1.528147383265913e-05
zeuzkaten,9,0.6999999999999993,12540,1.528147383265913e-05
dopina,6,0.5399999999999999,12540,1.528147383265913e-05
erabiltzaileoi,14,0.94,12540,1.528147383265913e-05
autolaguntza,12,0.8700000000000001,12540,1.528147383265913e-05
estropadek,10,0.6800000000000002,12540,1.528147383265913e-05
igarria,7,0.52,12540,1.528147383265913e-05
honainoko,9,0.56,12540,1.528147383265913e-05
aberatsenak,11,0.6900000000000004,12540,1.528147383265913e-05
bazenekien,10,0.8600000000000001,12540,1.528147383265913e-05
pekin,5,0.3600000000000001,12540,1.528147383265913e-05
blogetan,8,0.52,12540,1.528147383265913e-05
bediako,7,0.6699999999999999,12540,1.528147383265913e-05
leiza,5,0.3700000000000001,12540,1.528147383265913e-05
fotokopiagailuan,16,1.1800000000000002,12540,1.528147383265913e-05
panfletoak,10,0.6200000000000001,12540,1.528147383265913e-05
eurentzat,9,0.71,12540,1.528147383265913e-05
sermolari,9,0.6500000000000001,12540,1.528147383265913e-05
anuen,5,0.4399999999999999,12540,1.528147383265913e-05
kama,4,0.2899999999999998,12540,1.528147383265913e-05
ezjakin,7,0.6,12540,1.528147383265913e-05
nahirik,7,0.3700000000000001,12540,1.528147383265913e-05
esleitzen,9,0.5,12540,1.528147383265913e-05
gorazarre,9,0.6399999999999997,12540,1.528147383265913e-05
aitzindarietako,15,0.9299999999999996,12540,1.528147383265913e-05
afaria,6,0.4000000000000001,12540,1.528147383265913e-05
goliati,7,0.5800000000000001,12540,1.528147383265913e-05
ezkutatzearena,14,1.04,12540,1.528147383265913e-05
pertsonal,9,0.5,12540,1.528147383265913e-05
karta,5,0.32,12540,1.528147383265913e-05
migrazioarekiko,15,1.0500000000000005,12540,1.528147383265913e-05
desitxuratuta,13,0.92,12540,1.528147383265913e-05
bederen,7,0.4400000000000004,12540,1.528147383265913e-05
astakeria,9,0.6499999999999999,12540,1.528147383265913e-05
oztopoa,7,0.5,12540,1.528147383265913e-05
baldarra,8,0.4999999999999999,12540,1.528147383265913e-05
banketxeak,10,0.67,12540,1.528147383265913e-05
badirela,8,0.52,12540,1.528147383265913e-05
iskanbilak,10,0.7,12540,1.528147383265913e-05
fraideak,8,0.6499999999999999,12540,1.528147383265913e-05
mikelot,7,0.5499999999999998,12540,1.528147383265913e-05
nahikerien,10,0.6299999999999999,12540,1.528147383265913e-05
txabolatxo,10,0.5300000000000002,12540,1.528147383265913e-05
futbolzaleek,12,0.96,12540,1.528147383265913e-05
hiritartasuna,13,0.8399999999999999,12540,1.528147383265913e-05
bidalketa,9,0.5100000000000002,12540,1.528147383265913e-05
ateoa,5,0.46,12540,1.528147383265913e-05
hegoaldeak,10,0.6200000000000001,12540,1.528147383265913e-05
belakok,7,0.5500000000000003,12540,1.528147383265913e-05
txantxerreka,12,0.7999999999999998,12540,1.528147383265913e-05
paregabearen,12,0.8999999999999999,12540,1.528147383265913e-05
instrumentalera,15,0.93,12540,1.528147383265913e-05
lerratu,7,0.4700000000000002,12540,1.528147383265913e-05
testuliburuei,13,0.91,12540,1.528147383265913e-05
traidoretzat,12,0.75,12540,1.528147383265913e-05
sakonetako,10,0.7300000000000001,12540,1.528147383265913e-05
ordutan,7,0.5,12540,1.528147383265913e-05
halabeharrezkoa,15,1.04,12540,1.528147383265913e-05
neurritik,9,0.6200000000000001,12540,1.528147383265913e-05
nahitaezkoa,11,0.96,12540,1.528147383265913e-05
burdinez,8,0.6000000000000001,12540,1.528147383265913e-05
kapitalaren,11,0.6800000000000002,12540,1.528147383265913e-05
baieztatzen,11,0.6999999999999997,12540,1.528147383265913e-05
saiotara,8,0.5899999999999999,12540,1.528147383265913e-05
zelaigunea,10,0.7100000000000004,12540,1.528147383265913e-05
politikagintzan,15,1.03,12540,1.528147383265913e-05
marrantarekin,13,0.76,12540,1.528147383265913e-05
saihetsezina,12,1.02,12540,1.528147383265913e-05
laurdenik,9,0.5499999999999998,12540,1.528147383265913e-05
egokiaren,9,0.54,12540,1.528147383265913e-05
atzerapena,10,0.5800000000000001,12540,1.528147383265913e-05
lezakeenaren,12,0.92,12540,1.528147383265913e-05
eskastuzkoa,11,1.02,12540,1.528147383265913e-05
eskumenez,9,0.5599999999999996,12540,1.528147383265913e-05
berrogeigarren,14,0.6799999999999999,12540,1.528147383265913e-05
autonomismoa,12,0.7800000000000002,12540,1.528147383265913e-05
apinaizen,9,0.79,12540,1.528147383265913e-05
deszentralizatzen,17,1.0199999999999998,12540,1.528147383265913e-05
kilkerraren,11,0.6600000000000001,12540,1.528147383265913e-05
lidergoa,8,0.59,12540,1.528147383265913e-05
bizipoz,7,0.5499999999999998,12540,1.528147383265913e-05
alaitasunak,11,0.81,12540,1.528147383265913e-05
hizkuntzarenari,15,0.8999999999999995,12540,1.528147383265913e-05
hansi,5,0.5099999999999998,12540,1.528147383265913e-05
dakartza,8,0.6399999999999999,12540,1.528147383265913e-05
galera,6,0.3900000000000001,12540,1.528147383265913e-05
elkarrizketan,13,0.91,12540,1.528147383265913e-05
egurtuak,8,0.6400000000000001,12540,1.528147383265913e-05
egurtu,6,0.4699999999999997,12540,1.528147383265913e-05
problematika,12,0.75,12540,1.528147383265913e-05
zentratu,8,0.5199999999999996,12540,1.528147383265913e-05
dietenean,9,0.6200000000000001,12540,1.528147383265913e-05
lurraldetasunaren,17,1.0600000000000005,12540,1.528147383265913e-05
manifestaldien,14,0.8400000000000001,12540,1.528147383265913e-05
meta,4,0.2799999999999998,12540,1.528147383265913e-05
planteamenduetan,16,1.04,12540,1.528147383265913e-05
hausnarketetan,14,0.91,12540,1.528147383265913e-05
ereduek,7,0.4599999999999999,12540,1.528147383265913e-05
erraztea,8,0.5,12540,1.528147383265913e-05
gehiegitxo,10,0.5799999999999998,12540,1.528147383265913e-05
garaiotan,9,0.6500000000000004,12540,1.528147383265913e-05
zergekin,8,0.5700000000000003,12540,1.528147383265913e-05
asmoekin,8,0.5499999999999998,12540,1.528147383265913e-05
askorentzat,11,0.71,12540,1.528147383265913e-05
bizkaitarren,12,0.7199999999999998,12540,1.528147383265913e-05
kalkulatzea,11,0.7999999999999998,12540,1.528147383265913e-05
gustukoen,9,0.6499999999999999,12540,1.528147383265913e-05
hein,4,0.2299999999999999,12540,1.528147383265913e-05
nahastuta,9,0.5499999999999998,12540,1.528147383265913e-05
irazokik,8,0.7400000000000002,12540,1.528147383265913e-05
diapositibekin,14,0.9899999999999998,12540,1.528147383265913e-05
errendimendua,13,0.79,12540,1.528147383265913e-05
bermatuko,9,0.52,12540,1.528147383265913e-05
loak,4,0.33,12540,1.528147383265913e-05
ziena,5,0.4400000000000004,12540,1.528147383265913e-05
hautetsiei,10,0.6799999999999999,12540,1.528147383265913e-05
juristek,8,0.6699999999999997,12540,1.528147383265913e-05
kontrabando,11,0.6799999999999999,12540,1.528147383265913e-05
lila,4,0.3800000000000001,12540,1.528147383265913e-05
gaztek,6,0.4199999999999999,12540,1.528147383265913e-05
gazteriaren,11,0.7000000000000002,12540,1.528147383265913e-05
durangora,9,0.4800000000000002,12540,1.528147383265913e-05
autobusez,9,0.5800000000000001,12540,1.528147383265913e-05
termibusetik,12,0.81,12540,1.528147383265913e-05
goazela,7,0.6199999999999999,12540,1.528147383265913e-05
apokrifoa,9,0.79,12540,1.528147383265913e-05
zuloaga,7,0.5899999999999999,12540,1.528147383265913e-05
ojiba,5,0.4099999999999999,12540,1.528147383265913e-05
nuklearrez,10,0.6200000000000001,12540,1.528147383265913e-05
paseilloez,10,0.71,12540,1.528147383265913e-05
kentzeko,8,0.5099999999999998,12540,1.528147383265913e-05
disolbagarriaren,16,1.1999999999999995,12540,1.528147383265913e-05
pellak,6,0.3999999999999994,12540,1.528147383265913e-05
jartzearekin,12,0.7399999999999998,12540,1.528147383265913e-05
berezituaren,12,0.94,12540,1.528147383265913e-05
objektiboa,10,0.7699999999999996,12540,1.528147383265913e-05
alderdiaren,11,0.7300000000000004,12540,1.528147383265913e-05
gezurraren,10,0.6399999999999999,12540,1.528147383265913e-05
egikaritzeko,12,0.9300000000000002,12540,1.528147383265913e-05
arduratuko,10,0.6200000000000001,12540,1.528147383265913e-05
samako,6,0.49,12540,1.528147383265913e-05
akanpadako,10,0.7599999999999998,12540,1.528147383265913e-05
dardarizoa,10,0.7400000000000002,12540,1.528147383265913e-05
neurketarik,11,0.6600000000000001,12540,1.528147383265913e-05
osoenetakoa,11,0.7799999999999998,12540,1.528147383265913e-05
atzeraldi,9,0.5700000000000001,12540,1.528147383265913e-05
mandomulen,10,0.7599999999999999,12540,1.528147383265913e-05
mandomula,9,0.6400000000000001,12540,1.528147383265913e-05
ezizena,7,0.53,12540,1.528147383265913e-05
magalean,8,0.6,12540,1.528147383265913e-05
diezagun,8,0.5800000000000001,12540,1.528147383265913e-05
biztanleei,10,0.6800000000000002,12540,1.528147383265913e-05
eskupilota,10,0.7000000000000002,12540,1.528147383265913e-05
barikozeleek,12,1.03,12540,1.528147383265913e-05
zorrotzik,9,0.54,12540,1.528147383265913e-05
arrautzaren,11,0.6400000000000001,12540,1.528147383265913e-05
harrigarriak,12,0.6099999999999999,12540,1.528147383265913e-05
erakundeekin,12,0.8399999999999999,12540,1.528147383265913e-05
ahaztua,7,0.5299999999999998,12540,1.528147383265913e-05
aritza,6,0.51,12540,1.528147383265913e-05
solasaldietako,14,0.9899999999999998,12540,1.528147383265913e-05
zelatapean,10,0.7400000000000002,12540,1.528147383265913e-05
bueltaka,8,0.4500000000000002,12540,1.528147383265913e-05
batutari,8,0.6699999999999999,12540,1.528147383265913e-05
ligan,5,0.4199999999999999,12540,1.528147383265913e-05
lafuente,8,0.5299999999999994,12540,1.528147383265913e-05
sasoian,7,0.5100000000000002,12540,1.528147383265913e-05
gorbeia,7,0.52,12540,1.528147383265913e-05
ferropenikoa,12,0.8400000000000007,12540,1.528147383265913e-05
tragediarik,11,0.8,12540,1.528147383265913e-05
lazgarrienetakoa,16,1.21,12540,1.528147383265913e-05
anemia,6,0.5099999999999998,12540,1.528147383265913e-05
burdinarekin,12,0.78,12540,1.528147383265913e-05
noiztik,7,0.47,12540,1.528147383265913e-05
estimulazio,11,0.8200000000000001,12540,1.528147383265913e-05
etxebarriaren,13,0.8399999999999999,12540,1.528147383265913e-05
ortuellan,9,0.6500000000000004,12540,1.528147383265913e-05
trapagaranen,12,0.8300000000000005,12540,1.528147383265913e-05
meatze,6,0.4200000000000004,12540,1.528147383265913e-05
muntatu,7,0.4499999999999999,12540,1.528147383265913e-05
agiriko,7,0.4199999999999999,12540,1.528147383265913e-05
jaioterrian,11,0.8,12540,1.528147383265913e-05
etxolak,7,0.4,12540,1.528147383265913e-05
eleduna,7,0.5900000000000001,12540,1.528147383265913e-05
gallartan,9,0.6800000000000006,12540,1.528147383265913e-05
multisentsorialaren,19,1.33,12540,1.528147383265913e-05
ekartzeko,9,0.49,12540,1.528147383265913e-05
irabiatuetatik,14,1.2199999999999998,12540,1.528147383265913e-05
estatuekin,10,0.8400000000000003,12540,1.528147383265913e-05
esparrurik,10,0.48,12540,1.528147383265913e-05
lotsagarrienak,14,0.9900000000000002,12540,1.528147383265913e-05
aurkaria,8,0.52,12540,1.528147383265913e-05
neskenean,9,0.6699999999999999,12540,1.528147383265913e-05
komunera,8,0.4599999999999999,12540,1.528147383265913e-05
tabernako,9,0.58,12540,1.528147383265913e-05
zitzaketen,10,0.6699999999999999,12540,1.528147383265913e-05
komunitarioak,13,0.8499999999999999,12540,1.528147383265913e-05
pisuari,7,0.4500000000000002,12540,1.528147383265913e-05
ginkana,7,0.5800000000000001,12540,1.528147383265913e-05
sakatuta,8,0.5899999999999999,12540,1.528147383265913e-05
jauregiak,9,0.7199999999999999,12540,1.528147383265913e-05
geldiarazten,12,0.73,12540,1.528147383265913e-05
segurtasuna,11,0.7699999999999998,12540,1.528147383265913e-05
gaiztotu,8,0.5699999999999998,12540,1.528147383265913e-05
permakulturaren,15,0.92,12540,1.528147383265913e-05
departamendua,13,0.9300000000000002,12540,1.528147383265913e-05
irinetik,8,0.6499999999999999,12540,1.528147383265913e-05
manifestazioaren,16,1.0300000000000002,12540,1.528147383265913e-05
polena,6,0.3799999999999999,12540,1.528147383265913e-05
hamabitik,9,0.5999999999999999,12540,1.528147383265913e-05
hamazazpira,11,0.81,12540,1.528147383265913e-05
ra,2,0.1399999999999996,12540,1.528147383265913e-05
irudimenaren,12,0.79,12540,1.528147383265913e-05
emozional,9,0.6000000000000001,12540,1.528147383265913e-05
absolututik,11,0.8199999999999998,12540,1.528147383265913e-05
erabatekora,11,0.6899999999999995,12540,1.528147383265913e-05
atlantiarra,11,0.6900000000000004,12540,1.528147383265913e-05
zedarriak,9,0.8000000000000003,12540,1.528147383265913e-05
zeharkaldia,11,0.8499999999999999,12540,1.528147383265913e-05
josuk,5,0.4300000000000001,12540,1.528147383265913e-05
aizkorrirako,12,0.8500000000000001,12540,1.528147383265913e-05
ondareari,9,0.6600000000000001,12540,1.528147383265913e-05
arduratsuak,11,0.6800000000000002,12540,1.528147383265913e-05
akordio,7,0.43,12540,1.528147383265913e-05
erregutu,8,0.4199999999999999,12540,1.528147383265913e-05
azal,4,0.31,12540,1.528147383265913e-05
ohartzen,8,0.3400000000000003,12540,1.528147383265913e-05
gauzez,6,0.4100000000000001,12540,1.528147383265913e-05
ordaina,7,0.4499999999999997,12540,1.528147383265913e-05
politikotik,11,0.6600000000000001,12540,1.528147383265913e-05
arduraz,7,0.6300000000000008,12540,1.528147383265913e-05
dirudien,8,0.5,12540,1.528147383265913e-05
beharrekoez,11,0.75,12540,1.528147383265913e-05
erresumak,9,0.6699999999999999,12540,1.528147383265913e-05
apunteak,8,0.5299999999999998,12540,1.528147383265913e-05
