Word,Length of characters,Median duration,Frequency rank,Relative frequency
programa,8,0.52,6641,3.7145032780491427e-05
amirdi,6,0.6799999999999999,6641,3.7145032780491427e-05
atlattı,7,0.5900000000000003,6641,3.7145032780491427e-05
yazlık,6,0.3649999999999999,6641,3.7145032780491427e-05
kıyılardaki,11,0.6300000000000001,6641,3.7145032780491427e-05
gezi,4,0.3,6641,3.7145032780491427e-05
rehberli,8,0.5000000000000001,6641,3.7145032780491427e-05
kısaltacak,10,0.7550000000000001,6641,3.7145032780491427e-05
süresini,8,0.5299999999999998,6641,3.7145032780491427e-05
tünel,5,0.3700000000000001,6641,3.7145032780491427e-05
uzadı,5,0.4449999999999998,6641,3.7145032780491427e-05
soruşturması,12,0.705,6641,3.7145032780491427e-05
rolüne,6,0.3150000000000001,6641,3.7145032780491427e-05
reisinin,8,0.47,6641,3.7145032780491427e-05
kuşkuyla,8,0.48,6641,3.7145032780491427e-05
işlediğine,10,0.52,6641,3.7145032780491427e-05
lehine,6,0.32,6641,3.7145032780491427e-05
etkileyebilecek,15,0.7500000000000002,6641,3.7145032780491427e-05
tamamını,8,0.4449999999999998,6641,3.7145032780491427e-05
belirtildi,10,0.63,6641,3.7145032780491427e-05
dengeli,7,0.405,6641,3.7145032780491427e-05
savaştı,7,0.6200000000000001,6641,3.7145032780491427e-05
profilleri,10,0.5799999999999998,6641,3.7145032780491427e-05
eğilime,7,0.5050000000000001,6641,3.7145032780491427e-05
durmasını,9,0.5149999999999999,6641,3.7145032780491427e-05
gözyaşlarının,13,0.765,6641,3.7145032780491427e-05
annelerin,9,0.5700000000000001,6641,3.7145032780491427e-05
bilgim,6,0.4649999999999999,6641,3.7145032780491427e-05
geçme,5,0.355,6641,3.7145032780491427e-05
hizmetlerimizden,16,0.775,6641,3.7145032780491427e-05
getirebiliyorlar,16,0.7649999999999999,6641,3.7145032780491427e-05
i̇zmir,6,0.565,6641,3.7145032780491427e-05
görmeyeceğimiz,14,0.7450000000000001,6641,3.7145032780491427e-05
sonsuza,7,0.52,6641,3.7145032780491427e-05
kazanıldı,9,0.5349999999999999,6641,3.7145032780491427e-05
i̇sveç'e,8,0.425,6641,3.7145032780491427e-05
kaset,5,0.36,6641,3.7145032780491427e-05
düşmüştür,9,0.6200000000000001,6641,3.7145032780491427e-05
savcılığa,9,0.6050000000000001,6641,3.7145032780491427e-05
tutuklananlardan,16,1.03,6641,3.7145032780491427e-05
kacak,5,0.38,6641,3.7145032780491427e-05
gerekmiyor,10,0.7050000000000001,6641,3.7145032780491427e-05
olmaları,8,0.485,6641,3.7145032780491427e-05
filmlerin,9,0.505,6641,3.7145032780491427e-05
takımının,9,0.555,6641,3.7145032780491427e-05
biliç,5,0.445,6641,3.7145032780491427e-05
i̇şaretler,10,0.62,6641,3.7145032780491427e-05
sözcükten,9,0.665,6641,3.7145032780491427e-05
televizyondaki,14,0.81,6641,3.7145032780491427e-05
komünistler,11,0.655,6641,3.7145032780491427e-05
fona,4,0.3349999999999999,6641,3.7145032780491427e-05
tamamlanmasına,14,0.855,6641,3.7145032780491427e-05
düzenlemesi,11,0.6599999999999999,6641,3.7145032780491427e-05
önemlidir,9,0.7049999999999998,6641,3.7145032780491427e-05
oynayacağı,10,0.575,6641,3.7145032780491427e-05
karadziç'i,10,0.8350000000000001,6641,3.7145032780491427e-05
çeçen,5,0.3450000000000001,6641,3.7145032780491427e-05
teslim,6,0.4399999999999999,6641,3.7145032780491427e-05
komite'nin,10,0.665,6641,3.7145032780491427e-05
kanıtlandı,10,0.81,6641,3.7145032780491427e-05
düzenlemeleri,13,0.7999999999999999,6641,3.7145032780491427e-05
destekleyeceğini,16,0.7800000000000002,6641,3.7145032780491427e-05
çözmenin,8,0.5700000000000001,6641,3.7145032780491427e-05
elektriğe,9,0.665,6641,3.7145032780491427e-05
yazın,5,0.3049999999999999,6641,3.7145032780491427e-05
sezonundan,10,0.5649999999999998,6641,3.7145032780491427e-05
soruya,6,0.3999999999999999,6641,3.7145032780491427e-05
sağlamıyor,10,0.7,6641,3.7145032780491427e-05
tutmak,6,0.3349999999999999,6641,3.7145032780491427e-05
tarihleri,9,0.4500000000000002,6641,3.7145032780491427e-05
tanımlıyorsunuz,15,1.0550000000000002,6641,3.7145032780491427e-05
sayılar,7,0.52,6641,3.7145032780491427e-05
boyuttadır,10,0.6649999999999999,6641,3.7145032780491427e-05
sürecine,8,0.4200000000000002,6641,3.7145032780491427e-05
geçildi,7,0.4999999999999998,6641,3.7145032780491427e-05
tasarısı,8,0.6099999999999999,6641,3.7145032780491427e-05
rama'ya,7,0.5549999999999999,6641,3.7145032780491427e-05
inceleyeceğini,14,0.7349999999999998,6641,3.7145032780491427e-05
ekleniyor,9,0.615,6641,3.7145032780491427e-05
etmeyecek,9,0.8499999999999999,6641,3.7145032780491427e-05
varsayılıyor,12,0.78,6641,3.7145032780491427e-05
pilotta,7,0.405,6641,3.7145032780491427e-05
otomatik,8,0.53,6641,3.7145032780491427e-05
uçağın,6,0.395,6641,3.7145032780491427e-05
samaras,7,0.725,6641,3.7145032780491427e-05
söylenebilir,12,0.7699999999999999,6641,3.7145032780491427e-05
eserleri,8,0.69,6641,3.7145032780491427e-05
kadare'nin,10,0.655,6641,3.7145032780491427e-05
gidemedim,9,0.5499999999999999,6641,3.7145032780491427e-05
hisse,5,0.315,6641,3.7145032780491427e-05
öncesinde,9,0.5049999999999999,6641,3.7145032780491427e-05
beklenen,8,0.49,6641,3.7145032780491427e-05
kırktan,7,0.495,6641,3.7145032780491427e-05
birliğinden,11,0.7849999999999999,6641,3.7145032780491427e-05
çağlarını,9,0.51,6641,3.7145032780491427e-05
vesiç,5,0.5650000000000001,6641,3.7145032780491427e-05
gerisinde,9,0.6350000000000001,6641,3.7145032780491427e-05
anılarımızda,12,0.6999999999999998,6641,3.7145032780491427e-05
timofti,7,0.55,6641,3.7145032780491427e-05
girememişti,11,0.7250000000000001,6641,3.7145032780491427e-05
potansiyeli,11,0.6100000000000001,6641,3.7145032780491427e-05
diktatörlük,11,0.685,6641,3.7145032780491427e-05
dörder,6,0.3899999999999999,6641,3.7145032780491427e-05
yükseldi,8,0.6050000000000002,6641,3.7145032780491427e-05
okumaya,7,0.3,6641,3.7145032780491427e-05
temas,5,0.3950000000000001,6641,3.7145032780491427e-05
toplanacak,10,0.7500000000000001,6641,3.7145032780491427e-05
cezamı,6,0.49,6641,3.7145032780491427e-05
sıkı,4,0.2849999999999999,6641,3.7145032780491427e-05
ödemeyi,7,0.4199999999999999,6641,3.7145032780491427e-05
sayıyı,6,0.3799999999999999,6641,3.7145032780491427e-05
artırmaya,9,0.565,6641,3.7145032780491427e-05
yıldız,6,0.425,6641,3.7145032780491427e-05
tırmanmaya,10,0.5800000000000001,6641,3.7145032780491427e-05
dağa,4,0.295,6641,3.7145032780491427e-05
anlıyordum,10,0.75,6641,3.7145032780491427e-05
istediklerini,13,0.6799999999999999,6641,3.7145032780491427e-05
geçirilecek,11,0.79,6641,3.7145032780491427e-05
ısınıyor,8,0.6649999999999998,6641,3.7145032780491427e-05
tahsilat,8,0.6000000000000001,6641,3.7145032780491427e-05
sobalarıyla,11,0.6699999999999999,6641,3.7145032780491427e-05
geliştirme,10,0.5249999999999999,6641,3.7145032780491427e-05
bakar,5,0.3800000000000001,6641,3.7145032780491427e-05
suça,4,0.3399999999999999,6641,3.7145032780491427e-05
gençlerin,9,0.52,6641,3.7145032780491427e-05
yunanistan'daki,15,0.8200000000000001,6641,3.7145032780491427e-05
kapıları,8,0.5049999999999999,6641,3.7145032780491427e-05
kışın,5,0.505,6641,3.7145032780491427e-05
hevesle,7,0.6299999999999999,6641,3.7145032780491427e-05
türüne,6,0.3149999999999999,6641,3.7145032780491427e-05
adamamızı,9,0.6300000000000001,6641,3.7145032780491427e-05
gerçekleştirildi,16,1.05,6641,3.7145032780491427e-05
anlatılanlar,12,0.71,6641,3.7145032780491427e-05
öyküden,7,0.425,6641,3.7145032780491427e-05
meclisini,9,0.5750000000000001,6641,3.7145032780491427e-05
feshetti,8,0.635,6641,3.7145032780491427e-05
kardeşiz,8,0.8899999999999999,6641,3.7145032780491427e-05
çani,4,0.475,6641,3.7145032780491427e-05
geçeceğini,10,0.6700000000000002,6641,3.7145032780491427e-05
öngörüyor,9,0.6649999999999998,6641,3.7145032780491427e-05
çekilmeli,9,0.6000000000000001,6641,3.7145032780491427e-05
kazanmadığını,13,0.78,6641,3.7145032780491427e-05
başkaları,9,0.5399999999999999,6641,3.7145032780491427e-05
yakınlık,8,0.6000000000000001,6641,3.7145032780491427e-05
duyduğum,8,0.4,6641,3.7145032780491427e-05
avukat,6,0.4349999999999999,6641,3.7145032780491427e-05
iddialıyız,10,0.925,6641,3.7145032780491427e-05
aleksandra,10,0.8500000000000001,6641,3.7145032780491427e-05
kutlanır,8,0.625,6641,3.7145032780491427e-05
birleştiren,11,0.6599999999999998,6641,3.7145032780491427e-05
koşulda,7,0.4299999999999999,6641,3.7145032780491427e-05
kurbanıyım,10,0.6699999999999999,6641,3.7145032780491427e-05
rejimin,7,0.4549999999999999,6641,3.7145032780491427e-05
işidir,6,0.4850000000000001,6641,3.7145032780491427e-05
taşımalı,8,0.5900000000000001,6641,3.7145032780491427e-05
tarihçilerin,12,0.655,6641,3.7145032780491427e-05
kaçındı,7,0.6000000000000001,6641,3.7145032780491427e-05
yapmaktan,9,0.5499999999999999,6641,3.7145032780491427e-05
bh,2,0.55,6641,3.7145032780491427e-05
hesabı,6,0.4099999999999999,6641,3.7145032780491427e-05
devasa,6,0.5499999999999999,6641,3.7145032780491427e-05
yaşında,7,0.3750000000000001,6641,3.7145032780491427e-05
geçmiş,6,0.49,6641,3.7145032780491427e-05
yükü,4,0.25,6641,3.7145032780491427e-05
sorununu,8,0.5449999999999999,6641,3.7145032780491427e-05
müzakerelerinde,15,0.94,6641,3.7145032780491427e-05
ikimiz,6,0.325,6641,3.7145032780491427e-05
ayırdı,6,0.35,6641,3.7145032780491427e-05
kabakçı,7,0.635,6641,3.7145032780491427e-05
alabiliriz,10,0.7100000000000001,6641,3.7145032780491427e-05
aylığımızla,11,0.625,6641,3.7145032780491427e-05
yapılandırma,12,0.64,6641,3.7145032780491427e-05
tuhaf,5,0.3450000000000001,6641,3.7145032780491427e-05
blogculardan,12,0.91,6641,3.7145032780491427e-05
yenilginin,10,0.4700000000000002,6641,3.7145032780491427e-05
takımıyla,9,0.4549999999999999,6641,3.7145032780491427e-05
ivica,5,0.5350000000000001,6641,3.7145032780491427e-05
anlatıyor,9,0.6500000000000001,6641,3.7145032780491427e-05
hikayeyi,8,0.6099999999999999,6641,3.7145032780491427e-05
kitabım,7,0.51,6641,3.7145032780491427e-05
önsözü,6,0.4199999999999999,6641,3.7145032780491427e-05
birleştirici,12,0.65,6641,3.7145032780491427e-05
görüşmelere,11,0.655,6641,3.7145032780491427e-05
tarafta,7,0.455,6641,3.7145032780491427e-05
işbirliğimiz,12,0.7149999999999999,6641,3.7145032780491427e-05
ötesinde,8,0.6849999999999999,6641,3.7145032780491427e-05
etkilenmişti,12,0.8599999999999999,6641,3.7145032780491427e-05
ihtilafından,12,0.8099999999999999,6641,3.7145032780491427e-05
korunmuş,8,0.5549999999999999,6641,3.7145032780491427e-05
kolaylaşmıyor,13,0.905,6641,3.7145032780491427e-05
çıkartmalar,11,0.73,6641,3.7145032780491427e-05
dengelemekse,12,0.87,6641,3.7145032780491427e-05
binin,5,0.2500000000000001,6641,3.7145032780491427e-05
mağazada,8,0.4499999999999999,6641,3.7145032780491427e-05
casusu,6,0.645,6641,3.7145032780491427e-05
yeterince,9,0.47,6641,3.7145032780491427e-05
satıyoruz,9,0.7599999999999998,6641,3.7145032780491427e-05
diğerinde,9,0.4549999999999999,6641,3.7145032780491427e-05
yeterliydi,10,0.6849999999999999,6641,3.7145032780491427e-05
verilmiyor,10,0.69,6641,3.7145032780491427e-05
borcu,5,0.3699999999999999,6641,3.7145032780491427e-05
düzeyi,6,0.33,6641,3.7145032780491427e-05
çalışacağız,11,0.73,6641,3.7145032780491427e-05
fırıncılık,10,0.525,6641,3.7145032780491427e-05
denktaş'a,9,0.56,6641,3.7145032780491427e-05
uygulanmış,10,0.5900000000000001,6641,3.7145032780491427e-05
rapora,6,0.4299999999999998,6641,3.7145032780491427e-05
geriliyor,9,0.6450000000000005,6641,3.7145032780491427e-05
rakamların,10,0.5900000000000002,6641,3.7145032780491427e-05
toplumumuzdaki,14,0.93,6641,3.7145032780491427e-05
yansıması,9,0.6000000000000001,6641,3.7145032780491427e-05
araba,5,0.3399999999999999,6641,3.7145032780491427e-05
yerle,5,0.3999999999999999,6641,3.7145032780491427e-05
kurtlar,7,0.4149999999999999,6641,3.7145032780491427e-05
vadisi,6,0.4800000000000001,6641,3.7145032780491427e-05
nefreti,7,0.4049999999999998,6641,3.7145032780491427e-05
körüklüyor,10,0.5800000000000001,6641,3.7145032780491427e-05
kazanca,7,0.54,6641,3.7145032780491427e-05
hevesliydi,10,0.7150000000000001,6641,3.7145032780491427e-05
dabeski'nin,11,0.7150000000000001,6641,3.7145032780491427e-05
açan,4,0.3,6641,3.7145032780491427e-05
etkilenir,9,0.6399999999999999,6641,3.7145032780491427e-05
hepsini,7,0.4,6641,3.7145032780491427e-05
tavrım,6,0.41,6641,3.7145032780491427e-05
dönemine,8,0.37,6641,3.7145032780491427e-05
varmak,6,0.3399999999999999,6641,3.7145032780491427e-05
miken,5,0.42,6641,3.7145032780491427e-05
oylanmayı,9,0.54,6641,3.7145032780491427e-05
almıyorum,9,0.565,6641,3.7145032780491427e-05
görünüme,8,0.375,6641,3.7145032780491427e-05
notlar,6,0.47,6641,3.7145032780491427e-05
bölünmüştü,10,0.7549999999999999,6641,3.7145032780491427e-05
belediyeye,10,0.5949999999999998,6641,3.7145032780491427e-05
mezarın,7,0.5249999999999999,6641,3.7145032780491427e-05
devamını,8,0.4549999999999998,6641,3.7145032780491427e-05
kapitalist,10,0.575,6641,3.7145032780491427e-05
israf,5,0.4149999999999999,6641,3.7145032780491427e-05
alamıyorlar,11,0.845,6641,3.7145032780491427e-05
maaşlarını,10,0.6100000000000001,6641,3.7145032780491427e-05
indirildi,9,0.5549999999999999,6641,3.7145032780491427e-05
yaparım,7,0.41,6641,3.7145032780491427e-05
sürüncemede,11,0.7199999999999999,6641,3.7145032780491427e-05
benzemez,8,0.7499999999999998,6641,3.7145032780491427e-05
suçlar,6,0.5349999999999999,6641,3.7145032780491427e-05
antrenör,8,0.605,6641,3.7145032780491427e-05
geçmişteki,10,0.68,6641,3.7145032780491427e-05
sonumuz,7,0.6749999999999999,6641,3.7145032780491427e-05
üreticisini,11,0.645,6641,3.7145032780491427e-05
otomobili,9,0.4700000000000001,6641,3.7145032780491427e-05
inceliyordu,11,0.77,6641,3.7145032780491427e-05
yatırımcıyı,11,0.5900000000000001,6641,3.7145032780491427e-05
zamana,6,0.3600000000000001,6641,3.7145032780491427e-05
kazanışı,8,0.49,6641,3.7145032780491427e-05
halkımıza,9,0.5249999999999998,6641,3.7145032780491427e-05
kavga,5,0.475,6641,3.7145032780491427e-05
misyonuna,9,0.5349999999999998,6641,3.7145032780491427e-05
ahlak,5,0.3749999999999998,6641,3.7145032780491427e-05
içeri,5,0.3,6641,3.7145032780491427e-05
açar,4,0.3999999999999999,6641,3.7145032780491427e-05
kapıyı,6,0.3799999999999999,6641,3.7145032780491427e-05
baba,4,0.3400000000000001,6641,3.7145032780491427e-05
işlenmiştir,11,0.8399999999999999,6641,3.7145032780491427e-05
faaliyetler,11,0.815,6641,3.7145032780491427e-05
ekipte,6,0.4249999999999999,6641,3.7145032780491427e-05
diplomatlar,11,0.7349999999999999,6641,3.7145032780491427e-05
yaralandığı,11,0.605,6641,3.7145032780491427e-05
itfayecinin,11,0.7300000000000001,6641,3.7145032780491427e-05
sınırı,6,0.345,6641,3.7145032780491427e-05
stadyumdan,10,0.6799999999999999,6641,3.7145032780491427e-05
pasiç,5,0.385,6641,3.7145032780491427e-05
romenlerin,10,0.6649999999999999,6641,3.7145032780491427e-05
çocuğun,7,0.44,6641,3.7145032780491427e-05
sürmez,6,0.625,6641,3.7145032780491427e-05
çeker,5,0.4000000000000003,6641,3.7145032780491427e-05
ittifak,7,0.5350000000000001,6641,3.7145032780491427e-05
borcun,6,0.47,6641,3.7145032780491427e-05
kalanıysa,9,0.635,6641,3.7145032780491427e-05
kosova'nındı,12,0.855,6641,3.7145032780491427e-05
yayınlanacaktı,14,0.915,6641,3.7145032780491427e-05
tiyatro,7,0.37,6641,3.7145032780491427e-05
miletiç,7,0.525,6641,3.7145032780491427e-05
kullandı,8,0.4799999999999997,6641,3.7145032780491427e-05
sesler,6,0.4499999999999999,6641,3.7145032780491427e-05
konkordiya,10,0.7450000000000001,6641,3.7145032780491427e-05
eylemde,7,0.4199999999999999,6641,3.7145032780491427e-05
küba,4,0.4699999999999997,6641,3.7145032780491427e-05
soruşturmalardan,16,0.9899999999999998,6641,3.7145032780491427e-05
gidilecekse,11,0.7300000000000001,6641,3.7145032780491427e-05
yayınlandı,10,0.6550000000000002,6641,3.7145032780491427e-05
kısaca,6,0.4599999999999999,6641,3.7145032780491427e-05
artymata,8,0.665,6641,3.7145032780491427e-05
çözemeyiz,9,0.8400000000000001,6641,3.7145032780491427e-05
listesi,7,0.4250000000000002,6641,3.7145032780491427e-05
adlesiç,7,0.71,6641,3.7145032780491427e-05
yatırımcıdır,12,0.7949999999999999,6641,3.7145032780491427e-05
görüşüydü,9,0.6449999999999998,6641,3.7145032780491427e-05
erkeklerin,10,0.585,6641,3.7145032780491427e-05
sahasına,8,0.5249999999999999,6641,3.7145032780491427e-05
versinler,9,0.5899999999999999,6641,3.7145032780491427e-05
kaybedebiliyorlar,17,1.06,6641,3.7145032780491427e-05
evlerini,8,0.56,6641,3.7145032780491427e-05
abonelere,9,0.64,6641,3.7145032780491427e-05
sınıflar,8,0.5599999999999999,6641,3.7145032780491427e-05
anfiler,7,0.52,6641,3.7145032780491427e-05
denemeye,8,0.37,6641,3.7145032780491427e-05
demiş,5,0.2699999999999999,6641,3.7145032780491427e-05
yönetimde,9,0.4549999999999999,6641,3.7145032780491427e-05
kavgada,7,0.5249999999999999,6641,3.7145032780491427e-05
yaşamı,6,0.355,6641,3.7145032780491427e-05
sualtı,6,0.445,6641,3.7145032780491427e-05
tabakada,8,0.5050000000000001,6641,3.7145032780491427e-05
alt,3,0.185,6641,3.7145032780491427e-05
istikrara,9,0.5899999999999999,6641,3.7145032780491427e-05
ettim,5,0.3749999999999995,6641,3.7145032780491427e-05
donarak,7,0.5099999999999999,6641,3.7145032780491427e-05
başlamadan,10,0.7699999999999999,6641,3.7145032780491427e-05
ekip,4,0.2700000000000001,6641,3.7145032780491427e-05
okuyorlar,9,0.7100000000000002,6641,3.7145032780491427e-05
aralarını,9,0.5300000000000002,6641,3.7145032780491427e-05
satır,5,0.3600000000000001,6641,3.7145032780491427e-05
istediğimizden,14,0.875,6641,3.7145032780491427e-05
sevgisi,7,0.5900000000000001,6641,3.7145032780491427e-05
finans,6,0.3949999999999999,6641,3.7145032780491427e-05
saatten,7,0.425,6641,3.7145032780491427e-05
muzar,5,0.47,6641,3.7145032780491427e-05
veliler,7,0.55,6641,3.7145032780491427e-05
tanınmadı,9,0.6599999999999999,6641,3.7145032780491427e-05
açıklıyorsunuz,14,1.0349999999999997,6641,3.7145032780491427e-05
oturum,6,0.445,6641,3.7145032780491427e-05
kopenhag,8,0.475,6641,3.7145032780491427e-05
güçsüzleştirir,14,1.0900000000000003,6641,3.7145032780491427e-05
bulgaristan'ı,13,0.725,6641,3.7145032780491427e-05
cemaatin,8,0.535,6641,3.7145032780491427e-05
gelmekte,8,0.5249999999999999,6641,3.7145032780491427e-05
çatışmak,8,0.4900000000000002,6641,3.7145032780491427e-05
hükümetle,9,0.505,6641,3.7145032780491427e-05
başarıdır,9,0.6599999999999999,6641,3.7145032780491427e-05
karıştı,7,0.6399999999999998,6641,3.7145032780491427e-05
moskova,7,0.625,6641,3.7145032780491427e-05
öfkeliydi,9,0.71,6641,3.7145032780491427e-05
etkinliklerde,13,0.8750000000000001,6641,3.7145032780491427e-05
duygulandırdı,13,0.8549999999999998,6641,3.7145032780491427e-05
iyimserliğini,13,0.7300000000000002,6641,3.7145032780491427e-05
yurtdışında,11,0.69,6641,3.7145032780491427e-05
kalacağı,8,0.455,6641,3.7145032780491427e-05
pliva,5,0.5449999999999999,6641,3.7145032780491427e-05
markasını,9,0.59,6641,3.7145032780491427e-05
koruyacak,9,0.78,6641,3.7145032780491427e-05
uzak,4,0.34,6641,3.7145032780491427e-05
sohbete,7,0.555,6641,3.7145032780491427e-05
gördüğü,7,0.39,6641,3.7145032780491427e-05
zarardan,8,0.5049999999999999,6641,3.7145032780491427e-05
toparlanabilmiş,15,0.8300000000000002,6641,3.7145032780491427e-05
gaşi,4,0.415,6641,3.7145032780491427e-05
kurucu,6,0.395,6641,3.7145032780491427e-05
rolünde,7,0.3900000000000001,6641,3.7145032780491427e-05
rodos'a,7,0.485,6641,3.7145032780491427e-05
gidiş,5,0.3400000000000001,6641,3.7145032780491427e-05
biletiyse,9,0.7550000000000001,6641,3.7145032780491427e-05
i̇nsanın,8,0.5349999999999999,6641,3.7145032780491427e-05
yaratıyorum,11,0.6049999999999999,6641,3.7145032780491427e-05
nüfusuna,8,0.4650000000000001,6641,3.7145032780491427e-05
dörtten,7,0.5099999999999999,6641,3.7145032780491427e-05
tutuklananların,15,0.8350000000000001,6641,3.7145032780491427e-05
basına,6,0.385,6641,3.7145032780491427e-05
görüştüler,10,0.7549999999999999,6641,3.7145032780491427e-05
meseleleri,10,0.6100000000000001,6641,3.7145032780491427e-05
birliğin,8,0.575,6641,3.7145032780491427e-05
durulmuş,8,0.5149999999999999,6641,3.7145032780491427e-05
dayanağı,8,0.4199999999999999,6641,3.7145032780491427e-05
başvurunun,10,0.5750000000000001,6641,3.7145032780491427e-05
birşey,6,0.3550000000000002,6641,3.7145032780491427e-05
söylendiği,10,0.5249999999999999,6641,3.7145032780491427e-05
bol,3,0.175,6641,3.7145032780491427e-05
fikirler,8,0.6050000000000001,6641,3.7145032780491427e-05
törene,6,0.35,6641,3.7145032780491427e-05
yansımaları,11,0.64,6641,3.7145032780491427e-05
içinizde,8,0.5149999999999999,6641,3.7145032780491427e-05
i̇lham,6,0.4050000000000001,6641,3.7145032780491427e-05
düşmüş,6,0.3400000000000003,6641,3.7145032780491427e-05
suya,4,0.235,6641,3.7145032780491427e-05
etkilemez,9,0.805,6641,3.7145032780491427e-05
binebilir,9,0.5599999999999998,6641,3.7145032780491427e-05
bisiklete,9,0.3799999999999999,6641,3.7145032780491427e-05
mezarlığında,12,0.6449999999999999,6641,3.7145032780491427e-05
faslı,5,0.4249999999999999,6641,3.7145032780491427e-05
kelt,4,0.3249999999999999,6641,3.7145032780491427e-05
uzayacak,8,0.6649999999999999,6641,3.7145032780491427e-05
kuyruklar,9,0.605,6641,3.7145032780491427e-05
tedavisi,8,0.5249999999999999,6641,3.7145032780491427e-05
vitamin,7,0.4049999999999999,6641,3.7145032780491427e-05
antibiyotik,11,0.6700000000000002,6641,3.7145032780491427e-05
korkmasına,10,0.51,6641,3.7145032780491427e-05
bilime,6,0.325,6641,3.7145032780491427e-05
krizler,7,0.55,6641,3.7145032780491427e-05
açılmış,7,0.4750000000000001,6641,3.7145032780491427e-05
aydar,5,0.4600000000000001,6641,3.7145032780491427e-05
takasında,9,0.7049999999999998,6641,3.7145032780491427e-05
çıkartma,8,0.52,6641,3.7145032780491427e-05
hayranları,10,0.5749999999999997,6641,3.7145032780491427e-05
mevkilerde,10,0.67,6641,3.7145032780491427e-05
kotooşu'nun,11,0.7899999999999999,6641,3.7145032780491427e-05
görebilirsiniz,14,0.9549999999999998,6641,3.7145032780491427e-05
büyüleyiciydi,13,0.975,6641,3.7145032780491427e-05
neresinde,9,0.425,6641,3.7145032780491427e-05
slalom,6,0.4800000000000001,6641,3.7145032780491427e-05
azgın,5,0.3900000000000001,6641,3.7145032780491427e-05
yüzüncü,7,0.5599999999999997,6641,3.7145032780491427e-05
bis,3,0.245,6641,3.7145032780491427e-05
ortasından,10,0.56,6641,3.7145032780491427e-05
kartal,6,0.505,6641,3.7145032780491427e-05
olanaklarıyla,13,0.7600000000000001,6641,3.7145032780491427e-05
vuciniç'e,9,0.54,6641,3.7145032780491427e-05
üzerini,7,0.475,6641,3.7145032780491427e-05
kabarmaya,9,0.6249999999999998,6641,3.7145032780491427e-05
rehn,4,0.37,6641,3.7145032780491427e-05
niyeti,6,0.3350000000000001,6641,3.7145032780491427e-05
anayasaya,9,0.6449999999999999,6641,3.7145032780491427e-05
coğrafi,7,0.4949999999999999,6641,3.7145032780491427e-05
kendimize,9,0.4949999999999998,6641,3.7145032780491427e-05
bakmamız,8,0.4800000000000001,6641,3.7145032780491427e-05
lazımdır,8,0.6399999999999999,6641,3.7145032780491427e-05
daktilo,7,0.5750000000000002,6641,3.7145032780491427e-05
kaşe,4,0.4300000000000001,6641,3.7145032780491427e-05
yasadışı,8,0.475,6641,3.7145032780491427e-05
mustafaj,8,0.6950000000000001,6641,3.7145032780491427e-05
bakanlığını,11,0.6199999999999999,6641,3.7145032780491427e-05
yürütecek,9,0.7,6641,3.7145032780491427e-05
ilerleyebilir,13,0.8799999999999999,6641,3.7145032780491427e-05
akarsu,6,0.515,6641,3.7145032780491427e-05
göçmenlerden,12,0.995,6641,3.7145032780491427e-05
alınıyordu,10,0.6899999999999997,6641,3.7145032780491427e-05
uygulanan,9,0.4599999999999999,6641,3.7145032780491427e-05
bedel,5,0.3299999999999999,6641,3.7145032780491427e-05
yağdı,5,0.405,6641,3.7145032780491427e-05
kar,3,0.2500000000000002,6641,3.7145032780491427e-05
santimetre,10,0.62,6641,3.7145032780491427e-05
uğraması,8,0.4499999999999999,6641,3.7145032780491427e-05
tatsızdı,8,0.66,6641,3.7145032780491427e-05
pliva'nın,9,0.585,6641,3.7145032780491427e-05
bölümüne,8,0.3600000000000001,6641,3.7145032780491427e-05
hastane,7,0.475,6641,3.7145032780491427e-05
koridorla,9,0.54,6641,3.7145032780491427e-05
motorlarına,11,0.655,6641,3.7145032780491427e-05
beşin,5,0.2900000000000002,6641,3.7145032780491427e-05
orkestramızın,13,0.905,6641,3.7145032780491427e-05
satmayı,7,0.4599999999999999,6641,3.7145032780491427e-05
istihkamcı,10,0.7349999999999999,6641,3.7145032780491427e-05
gitmek,6,0.4050000000000001,6641,3.7145032780491427e-05
limana,6,0.375,6641,3.7145032780491427e-05
umurumda,8,0.5349999999999999,6641,3.7145032780491427e-05
akrabası,8,0.74,6641,3.7145032780491427e-05
musliu'nun,10,0.6149999999999998,6641,3.7145032780491427e-05
bekaj,5,0.5449999999999999,6641,3.7145032780491427e-05
usulsüzlük,10,0.8249999999999998,6641,3.7145032780491427e-05
sınırlamalarını,15,0.805,6641,3.7145032780491427e-05
steiner'ın,10,0.7349999999999999,6641,3.7145032780491427e-05
oğlunu,6,0.4150000000000002,6641,3.7145032780491427e-05
kardeşim,8,0.5450000000000002,6641,3.7145032780491427e-05
ağabeyim,8,0.445,6641,3.7145032780491427e-05
durdu,5,0.3999999999999999,6641,3.7145032780491427e-05
kazanacağız,11,0.8900000000000001,6641,3.7145032780491427e-05
biziz,5,0.4999999999999998,6641,3.7145032780491427e-05
haklı,5,0.295,6641,3.7145032780491427e-05
rade,4,0.385,6641,3.7145032780491427e-05
örtün,5,0.545,6641,3.7145032780491427e-05
cok,3,0.2049999999999999,6641,3.7145032780491427e-05
geciyor,7,0.5499999999999998,6641,3.7145032780491427e-05
tavsiye,7,0.4500000000000002,6641,3.7145032780491427e-05
